,station_train_code,train_no,train_type,train_code,from_station,from_station_name,to_station,to_station_name,from_station_telecode,to_station_telecode
1503,D2706(乌鲁木齐-兰州西),93000D270640,D,D2706,乌鲁木齐,乌鲁木齐,兰州西,兰州西,WAR,LAJ
1504,D2707(兰州西-乌鲁木齐),8d000D270721,D,D2707,兰州西,兰州西,乌鲁木齐,乌鲁木齐,LAJ,WAR
1505,D2708(乌鲁木齐-兰州西),93000D270831,D,D2708,乌鲁木齐,乌鲁木齐,兰州西,兰州西,WAR,LAJ
1506,D2711(兰州西-乌鲁木齐),8d000D271120,D,D2711,兰州西,兰州西,乌鲁木齐,乌鲁木齐,LAJ,WAR
1507,D2712(乌鲁木齐-兰州西),93000D271220,D,D2712,乌鲁木齐,乌鲁木齐,兰州西,兰州西,WAR,LAJ
1508,D2714(乌鲁木齐-兰州西),93000D271420,D,D2714,乌鲁木齐,乌鲁木齐,兰州西,兰州西,WAR,LAJ
1509,D2719(西宁-乌鲁木齐),88000D271910,D,D2719,西宁,西宁,乌鲁木齐,乌鲁木齐,XNO,WAR
1510,D2721(兰州西-西宁),8d000D272110,D,D2721,兰州西,兰州西,西宁,西宁,LAJ,XNO
1511,D2722(西宁-兰州西),88000D272205,D,D2722,西宁,西宁,兰州西,兰州西,XNO,LAJ
1512,D2723(兰州西-西宁),8d000D272302,D,D2723,兰州西,兰州西,西宁,西宁,LAJ,XNO
1513,D2724(西宁-兰州),88000D272404,D,D2724,西宁,西宁,兰州,兰州,XNO,LZJ
1514,D2725(兰州-西宁),85000D272501,D,D2725,兰州,兰州,西宁,西宁,LZJ,XNO
1515,D2731(兰州西-西宁),8d000D273110,D,D2731,兰州西,兰州西,西宁,西宁,LAJ,XNO
1516,D2732(西宁-兰州西),88000D273205,D,D2732,西宁,西宁,兰州西,兰州西,XNO,LAJ
1517,D2733(兰州西-西宁),8d000D273320,D,D2733,兰州西,兰州西,西宁,西宁,LAJ,XNO
1518,D2734(西宁-兰州西),88000D273403,D,D2734,西宁,西宁,兰州西,兰州西,XNO,LAJ
1519,D2735(兰州西-西宁),8d000D273510,D,D2735,兰州西,兰州西,西宁,西宁,LAJ,XNO
1520,D2736(西宁-兰州西),88000D273603,D,D2736,西宁,西宁,兰州西,兰州西,XNO,LAJ
1521,D2741(兰州西-嘉峪关南),8d000D274102,D,D2741,兰州西,兰州西,嘉峪关南,嘉峪关南,LAJ,JBJ
1522,D2742(嘉峪关南-兰州西),8d000D274211,D,D2742,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1523,D2743(兰州-嘉峪关南),85000D274301,D,D2743,兰州,兰州,嘉峪关南,嘉峪关南,LZJ,JBJ
1524,D2744(嘉峪关南-兰州西),8d000D274402,D,D2744,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1525,D2745(兰州-嘉峪关南),85000D274501,D,D2745,兰州,兰州,嘉峪关南,嘉峪关南,LZJ,JBJ
1526,D2746(玉门-兰州西),8d000D274620,D,D2746,玉门,玉门,兰州西,兰州西,YXJ,LAJ
1527,D2747(兰州西-嘉峪关南),8d000D274701,D,D2747,兰州西,兰州西,嘉峪关南,嘉峪关南,LAJ,JBJ
1528,D2748(嘉峪关南-兰州),8d000D274802,D,D2748,嘉峪关南,嘉峪关南,兰州,兰州,JBJ,LZJ
1529,D2749(兰州西-嘉峪关南),8d000D274900,D,D2749,兰州西,兰州西,嘉峪关南,嘉峪关南,LAJ,JBJ
1530,D2750(嘉峪关南-兰州西),8d000D275012,D,D2750,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1531,D2751(兰州西-嘉峪关南),8d000D275101,D,D2751,兰州西,兰州西,嘉峪关南,嘉峪关南,LAJ,JBJ
1532,D2752(嘉峪关南-兰州),8d000D275221,D,D2752,嘉峪关南,嘉峪关南,兰州,兰州,JBJ,LZJ
1533,D2753(兰州-嘉峪关南),85000D275303,D,D2753,兰州,兰州,嘉峪关南,嘉峪关南,LZJ,JBJ
1534,D2754(嘉峪关南-兰州西),8d000D275411,D,D2754,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1535,D2755(兰州西-嘉峪关南),8d000D275500,D,D2755,兰州西,兰州西,嘉峪关南,嘉峪关南,LAJ,JBJ
1536,D2756(嘉峪关南-兰州西),8d000D275610,D,D2756,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1537,D2757(兰州-玉门),85000D275700,D,D2757,兰州,兰州,玉门,玉门,LZJ,YXJ
1538,D2758(嘉峪关南-兰州西),8d000D275812,D,D2758,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1539,D2781(西宁-嘉峪关南),88000D278101,D,D2781,西宁,西宁,嘉峪关南,嘉峪关南,XNO,JBJ
1540,D2782(嘉峪关南-兰州西),8d000D278202,D,D2782,嘉峪关南,嘉峪关南,兰州西,兰州西,JBJ,LAJ
1541,D2803(贵阳北-广州南),78000D280300,D,D2803,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1542,D2804(广州南-贵阳北),6c000D280406,D,D2804,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1543,D2806(广州南-贵阳北),6c000D280607,D,D2806,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1544,D2807(贵阳北-广州南),78000D280702,D,D2807,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1545,D2808(珠海-贵阳北),6e000D280801,D,D2808,珠海,珠海,贵阳北,贵阳北,ZHQ,KQW
1546,D2809(贵阳北-广州南),78000D280904,D,D2809,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1547,D2811(贵阳北-广州南),78000D281106,D,D2811,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1548,D2812(广州南-贵阳北),6c000D281201,D,D2812,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1549,D2813(贵阳北-广州南),78000D281305,D,D2813,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1550,D2814(广州南-贵阳北),6c000D281407,D,D2814,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1551,D2815(贵阳北-广州南),78000D281505,D,D2815,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1552,D2816(广州南-贵阳北),6c000D281606,D,D2816,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1553,D2817(贵阳北-广州南),78000D281707,D,D2817,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1554,D2818(广州南-贵阳北),6c000D281806,D,D2818,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1555,D2819(贵阳北-广州南),78000D281906,D,D2819,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1556,D2820(广州南-贵阳北),6c000D282006,D,D2820,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1557,D2821(贵阳北-广州南),78000D282105,D,D2821,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1558,D2822(广州南-贵阳北),6c000D282206,D,D2822,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1559,D2823(贵阳北-广州南),78000D282304,D,D2823,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1560,D2825(贵阳北-广州南),78000D282506,D,D2825,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1561,D2827(贵阳北-珠海),78000D282710,D,D2827,贵阳北,贵阳北,珠海,珠海,KQW,ZHQ
1562,D2828(广州南-贵阳北),6c000D282805,D,D2828,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1563,D2830(广州南-贵阳北),6c000D283004,D,D2830,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1564,D2831(贵阳北-广州南),78000D283102,D,D2831,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1565,D2832(广州南-贵阳北),6c000D283206,D,D2832,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1566,D2833(贵阳北-广州南),78000D283302,D,D2833,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1567,D2834(广州南-贵阳北),6c000D283404,D,D2834,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1568,D2835(贵阳北-广州南),78000D283501,D,D2835,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1569,D2836(广州南-贵阳北),6c000D283604,D,D2836,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1570,D2837(贵阳北-广州南),78000D283701,D,D2837,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1571,D2838(广州南-贵阳北),6c000D283804,D,D2838,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1572,D2840(广州南-贵阳北),6c000D284004,D,D2840,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1573,D2841(贵阳北-广州南),78000D284100,D,D2841,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1574,D2842(广州南-贵阳北),6c000D284206,D,D2842,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1575,D2843(贵阳北-广州南),78000D284302,D,D2843,贵阳北,贵阳北,广州南,广州南,KQW,IZQ
1576,D2844(广州南-贵阳北),6c000D284405,D,D2844,广州南,广州南,贵阳北,贵阳北,IZQ,KQW
1577,D2877(广州-贵阳北),63000D287702,D,D2877,广州,广州,贵阳北,贵阳北,GZQ,KQW
1578,D2878(贵阳北-广州),78000D287902,D,D2878,贵阳北,贵阳北,广州,广州,KQW,GZQ
1579,D2879(贵阳北-广州),78000D287902,D,D2879,贵阳北,贵阳北,广州,广州,KQW,GZQ
1580,D2880(广州-贵阳北),63000D287702,D,D2880,广州,广州,贵阳北,贵阳北,GZQ,KQW
1581,D2959(桂林北-广州南),71000D295902,D,D2959,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1582,D2961(桂林北-广州南),71000D296101,D,D2961,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1583,D2962(广州南-桂林北),6c000D296202,D,D2962,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1584,D2964(广州南-桂林北),6c000D296402,D,D2964,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1585,D2965(桂林北-广州南),71000D296502,D,D2965,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1586,D2966(广州南-东安东),6c000D296610,D,D2966,广州南,广州南,东安东,东安东,IZQ,DCZ
1587,D2967(桂林北-广州南),71000D296702,D,D2967,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1588,D2972(广州南-三江南),6c000D297202,D,D2972,广州南,广州南,三江南,三江南,IZQ,SWZ
1589,D2974(广州南-桂林北),6c000D297401,D,D2974,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1590,D2975(三江南-广州南),71000D297502,D,D2975,三江南,三江南,广州南,广州南,SWZ,IZQ
1591,D2976(广州南-桂林北),6c000D297601,D,D2976,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1592,D2977(桂林北-广州南),71000D297702,D,D2977,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1593,D2979(桂林北-广州南),71000D297901,D,D2979,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1594,D2980(广州南-桂林北),6c000D298002,D,D2980,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1595,D2982(广州南-桂林北),6c000D298202,D,D2982,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1596,D2984(广州南-桂林北),6c000D298400,D,D2984,广州南,广州南,桂林北,桂林北,IZQ,GBZ
1597,D2985(桂林北-广州南),71000D298500,D,D2985,桂林北,桂林北,广州南,广州南,GBZ,IZQ
1598,D2986(东安东-广州南),71000D298700,D,D2986,东安东,东安东,广州南,广州南,DCZ,IZQ
1599,D2987(东安东-广州南),71000D298700,D,D2987,东安东,东安东,广州南,广州南,DCZ,IZQ
1600,D2991(柳州-广州南),71000D299402,D,D2991,柳州,柳州,广州南,广州南,LZZ,IZQ
1601,D2992(广州南-柳州),6c000D299202,D,D2992,广州南,广州南,柳州,柳州,IZQ,LZZ
1602,D2993(广州南-柳州),6c000D299202,D,D2993,广州南,广州南,柳州,柳州,IZQ,LZZ
1603,D2994(柳州-广州南),71000D299402,D,D2994,柳州,柳州,广州南,广州南,LZZ,IZQ
1604,D2995(广州-桂林北),63000D299503,D,D2995,广州,广州,桂林北,桂林北,GZQ,GBZ
1605,D2996(桂林北-广州),71000D299703,D,D2996,桂林北,桂林北,广州,广州,GBZ,GZQ
1606,D2997(桂林北-广州),71000D299703,D,D2997,桂林北,桂林北,广州,广州,GBZ,GZQ
1607,D2998(广州-桂林北),63000D299503,D,D2998,广州,广州,桂林北,桂林北,GZQ,GBZ
1608,D3001(武汉-上海虹桥),4e000D30040D,D,D3001,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
1609,D3002(上海虹桥-武汉),5l000D300220,D,D3002,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
1610,D3003(上海虹桥-武汉),5l000D300220,D,D3003,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
1611,D3004(武汉-上海虹桥),4e000D30040D,D,D3004,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
1612,D3005(宜昌东-上海虹桥),42000D30080B,D,D3005,宜昌东,宜昌东,上海虹桥,上海虹桥,HAN,AOH
1613,D3006(上海虹桥-宜昌东),5l000D300660,D,D3006,上海虹桥,上海虹桥,宜昌东,宜昌东,AOH,HAN
1614,D3007(上海虹桥-宜昌东),5l000D300660,D,D3007,上海虹桥,上海虹桥,宜昌东,宜昌东,AOH,HAN
1615,D3008(宜昌东-上海虹桥),42000D30080B,D,D3008,宜昌东,宜昌东,上海虹桥,上海虹桥,HAN,AOH
1616,D3009(汉口-上海虹桥),39000D30120B,D,D3009,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1617,D3010(上海虹桥-汉口),5l000D301070,D,D3010,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1618,D3011(上海虹桥-汉口),5l000D301070,D,D3011,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1619,D3012(汉口-上海虹桥),39000D30120B,D,D3012,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1620,D3013(汉口-上海虹桥),39000D30160B,D,D3013,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1621,D3014(上海虹桥-汉口),5l000D301480,D,D3014,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1622,D3015(上海虹桥-汉口),5l000D301480,D,D3015,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1623,D3016(汉口-上海虹桥),39000D30160B,D,D3016,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1624,D3021(武昌-上海虹桥),39000D302409,D,D3021,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1625,D3022(上海虹桥-武昌),5l000D302250,D,D3022,上海虹桥,上海虹桥,武昌,武昌,AOH,WCN
1626,D3023(上海虹桥-武昌),5l000D302250,D,D3023,上海虹桥,上海虹桥,武昌,武昌,AOH,WCN
1627,D3024(武昌-上海虹桥),39000D302409,D,D3024,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1628,D3025(汉口-上海虹桥),39000D30280A,D,D3025,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1629,D3026(上海虹桥-汉口),5l000D302620,D,D3026,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1630,D3027(上海虹桥-汉口),5l000D302620,D,D3027,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1631,D3028(汉口-上海虹桥),39000D30280A,D,D3028,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1632,D3031(汉口-上海虹桥),39000D30340C,D,D3031,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1633,D3032(上海虹桥-汉口),5l000D303290,D,D3032,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1634,D3033(上海虹桥-汉口),5l000D303290,D,D3033,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1635,D3034(汉口-上海虹桥),39000D30340C,D,D3034,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1636,D3041(武昌-上海虹桥),39000D30440B,D,D3041,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1637,D3042(上海虹桥-汉口),5l000D304260,D,D3042,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1638,D3043(上海虹桥-汉口),5l000D304260,D,D3043,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1639,D3044(武昌-上海虹桥),39000D30440B,D,D3044,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1640,D3045(武昌-上海虹桥),39000D304809,D,D3045,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1641,D3046(上海虹桥-汉口),5l000D304680,D,D3046,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1642,D3047(上海虹桥-汉口),5l000D304680,D,D3047,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1643,D3048(武昌-上海虹桥),39000D304809,D,D3048,武昌,武昌,上海虹桥,上海虹桥,WCN,AOH
1644,D3051(汉口-上海虹桥),39000D305403,D,D3051,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1645,D3052(上海虹桥-汉口),5l000D305240,D,D3052,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1646,D3053(上海虹桥-汉口),5l000D305240,D,D3053,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1647,D3054(汉口-上海虹桥),39000D305403,D,D3054,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1648,D3055(汉口-上海虹桥),39000D30580F,D,D3055,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1649,D3056(上海虹桥-汉口),5l000D305641,D,D3056,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1650,D3057(上海虹桥-汉口),5l000D305641,D,D3057,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1651,D3058(汉口-上海虹桥),39000D30580F,D,D3058,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1652,D3059(汉口-上海虹桥),39000D30620F,D,D3059,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1653,D3060(上海虹桥-汉口),5l000D306090,D,D3060,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1654,D3061(上海虹桥-汉口),5l000D306090,D,D3061,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1655,D3062(汉口-上海虹桥),39000D30620F,D,D3062,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1656,D3063(汉口-上海虹桥),39000D30660A,D,D3063,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1657,D3064(上海虹桥-汉口),5l000D306440,D,D3064,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1658,D3065(上海虹桥-汉口),5l000D306440,D,D3065,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1659,D3066(汉口-上海虹桥),39000D30660A,D,D3066,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1660,D3067(汉口-上海虹桥),39000D30700B,D,D3067,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1661,D3068(上海虹桥-汉口),5l000D3068A1,D,D3068,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1662,D3069(上海虹桥-汉口),5l000D3068A1,D,D3069,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1663,D3070(汉口-上海虹桥),39000D30700B,D,D3070,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1664,D3071(宜昌东-上海虹桥),42000D307407,D,D3071,宜昌东,宜昌东,上海虹桥,上海虹桥,HAN,AOH
1665,D3072(上海虹桥-宜昌东),5l000D307240,D,D3072,上海虹桥,上海虹桥,宜昌东,宜昌东,AOH,HAN
1666,D3073(上海虹桥-宜昌东),5l000D307240,D,D3073,上海虹桥,上海虹桥,宜昌东,宜昌东,AOH,HAN
1667,D3074(宜昌东-上海虹桥),42000D307407,D,D3074,宜昌东,宜昌东,上海虹桥,上海虹桥,HAN,AOH
1668,D3077(南京南-宜昌东),5l000D307770,D,D3077,南京南,南京南,宜昌东,宜昌东,NKH,HAN
1669,D3078(宜昌东-南京南),42000D307805,D,D3078,宜昌东,宜昌东,南京南,南京南,HAN,NKH
1670,D3081(南京南-宜昌东),5l000D308131,D,D3081,南京南,南京南,宜昌东,宜昌东,NKH,HAN
1671,D3082(宜昌东-南京南),42000D308207,D,D3082,宜昌东,宜昌东,南京南,南京南,HAN,NKH
1672,D3083(南京南-襄阳),5l000D308311,D,D3083,南京南,南京南,襄阳,襄阳,NKH,XFN
1673,D3084(襄阳-南京南),42000D308402,D,D3084,襄阳,襄阳,南京南,南京南,XFN,NKH
1674,D3085(驻马店西-上海虹桥),39000D308501,D,D3085,驻马店西,驻马店西,上海虹桥,上海虹桥,ZLN,AOH
1675,D3086(上海虹桥-武汉),5l000D308670,D,D3086,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
1676,D3087(上海虹桥-武汉),5l000D308670,D,D3087,上海虹桥,上海虹桥,武汉,武汉,AOH,WHN
1677,D3088(驻马店西-上海虹桥),39000D308501,D,D3088,驻马店西,驻马店西,上海虹桥,上海虹桥,ZLN,AOH
1678,D3089(汉口-上海虹桥),39000D309204,D,D3089,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1679,D3090(上海虹桥-汉口),5l000D309040,D,D3090,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1680,D3091(上海虹桥-汉口),5l000D309040,D,D3091,上海虹桥,上海虹桥,汉口,汉口,AOH,HKN
1681,D3092(汉口-上海虹桥),39000D309204,D,D3092,汉口,汉口,上海虹桥,上海虹桥,HKN,AOH
1682,D3093(武汉-上海虹桥),4e000D309601,D,D3093,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
1683,D3094(上海虹桥-驻马店西),5l000D309450,D,D3094,上海虹桥,上海虹桥,驻马店西,驻马店西,AOH,ZLN
1684,D3095(上海虹桥-驻马店西),5l000D309450,D,D3095,上海虹桥,上海虹桥,驻马店西,驻马店西,AOH,ZLN
1685,D3096(武汉-上海虹桥),4e000D309601,D,D3096,武汉,武汉,上海虹桥,上海虹桥,WHN,AOH
1686,D3101(上海虹桥-福州),5l000D310182,D,D3101,上海虹桥,上海虹桥,福州,福州,AOH,FZS
1687,D3102(福州-上海虹桥),58000D31020I,D,D3102,福州,福州,上海虹桥,上海虹桥,FZS,AOH
1688,D3103(上海虹桥-福州南),5l000D310362,D,D3103,上海虹桥,上海虹桥,福州南,福州南,AOH,FYS
1689,D3104(莆田-上海虹桥),5n000D310408,D,D3104,莆田,莆田,上海虹桥,上海虹桥,PTS,AOH
1690,D3107(上海虹桥-深圳北),5l000D3107C0,D,D3107,上海虹桥,上海虹桥,深圳北,深圳北,AOH,IOQ
1691,D3108(深圳北-上海虹桥),6i000D310809,D,D3108,深圳北,深圳北,上海虹桥,上海虹桥,IOQ,AOH
1692,D3109(温州南-福州),5j000D310961,D,D3109,温州南,温州南,福州,福州,VRH,FZS
1693,D3110(福州-温州南),58000D311009,D,D3110,福州,福州,温州南,温州南,FZS,VRH
1694,D3111(杭州东-深圳北),56000D3111A2,D,D3111,杭州东,杭州东,深圳北,深圳北,HGH,IOQ
1695,D3112(深圳北-杭州东),6i000D311205,D,D3112,深圳北,深圳北,杭州东,杭州东,IOQ,HGH
1696,D3125(南京-深圳北),54000D312511,D,D3125,南京,南京,深圳北,深圳北,NJH,IOQ
1697,D3126(深圳北-南京),6i000D312606,D,D3126,深圳北,深圳北,南京,南京,IOQ,NJH
1698,D3131(上海虹桥-龙岩),5l000D313141,D,D3131,上海虹桥,上海虹桥,龙岩,龙岩,AOH,LYS
1699,D3132(龙岩-上海虹桥),5c000D31330B,D,D3132,龙岩,龙岩,上海虹桥,上海虹桥,LYS,AOH
1700,D3133(龙岩-上海虹桥),5c000D31330B,D,D3133,龙岩,龙岩,上海虹桥,上海虹桥,LYS,AOH
1701,D3134(上海虹桥-龙岩),5l000D313141,D,D3134,上海虹桥,上海虹桥,龙岩,龙岩,AOH,LYS
1702,D3135(南京-赣州),54000D313570,D,D3135,南京,南京,赣州,赣州,NJH,GZG
1703,D3136(赣州-南京),57000D313704,D,D3136,赣州,赣州,南京,南京,GZG,NJH
1704,D3137(赣州-南京),57000D313704,D,D3137,赣州,赣州,南京,南京,GZG,NJH
